approx_price_EUR,OS,weight_g,weight_oz,GPS_new,primary_cam_MP,secondary_cam_MP,GPU_new,battery_mah,battery_removable,display_resolution_inches,screen_to_body_ratio_%,length_mm,width_mm,brand_idx,price_Range
70.0,0,135.0,4.76,True,2.0,0.0,0,1000.0,True,2.4,34.1,100.5,52.0,58,100
100.0,0,113.1,3.99,True,2.0,0.0,0,1000.0,True,2.6,33.6,105.9,58.9,58,100
120.0,0,87.3,3.07,True,2.0,0.0,0,1000.0,True,3.0,48.0,101.0,52.8,58,150
160.0,0,118.0,4.16,True,5.0,0.0,5,1500.0,True,3.3,46.9,118.0,56.0,58,200
260.0,1,156.0,5.5,True,8.0,0.0,0,1800.0,True,3.7,53.0,123.0,59.8,58,300
120.0,0,113.7,3.99,False,2.0,0.0,0,960.0,True,2.6,39.1,102.3,52.4,58,150
120.0,0,97.0,3.42,False,2.0,0.0,0,960.0,True,2.8,40.9,105.0,56.5,58,150
100.0,0,115.0,4.06,False,0.0,0.0,0,2000.0,True,1.77,18.0,112.0,49.0,58,100
80.0,0,87.7,3.07,False,1.3,0.0,0,800.0,True,2.0,26.4,98.5,48.5,58,100
60.0,0,77.3,2.72,False,2.0,0.0,0,1000.0,True,2.0,23.6,111.8,46.9,58,100
100.0,0,92.0,3.25,True,3.15,0.0,0,1000.0,True,3.0,43.8,108.8,53.7,58,100
130.0,0,99.0,3.49,False,5.0,0.0,0,960.0,True,2.2,30.2,101.8,48.7,58,150
80.0,0,79.0,2.79,False,2.0,0.0,0,800.0,True,2.0,28.2,95.8,45.8,58,100
20.0,0,72.5,2.54,False,0.0,0.0,0,800.0,True,1.43,17.0,88.0,44.0,58,50
80.0,0,99.2,3.49,False,3.15,0.0,0,900.0,True,2.2,27.9,115.2,46.7,58,100
90.0,0,112.0,3.95,False,2.0,0.0,0,960.0,True,2.4,33.7,105.8,50.0,58,100
90.0,0,100.0,3.53,False,1.3,0.0,0,800.0,True,2.2,30.2,101.0,50.0,58,100
80.0,0,92.2,3.25,False,1.3,0.0,0,960.0,True,2.8,42.2,103.9,55.4,58,100
120.0,0,98.0,3.46,False,3.15,0.0,0,960.0,True,2.8,40.2,106.0,57.0,58,150
150.0,0,94.0,3.32,False,3.15,0.0,0,960.0,True,2.8,43.9,101.0,54.8,58,150
80.0,0,99.5,3.49,False,1.3,0.0,0,960.0,True,2.2,29.1,104.0,49.5,58,100
150.0,0,82.8,2.89,False,3.15,0.0,0,800.0,True,2.2,33.9,94.0,47.0,58,150
100.0,0,100.0,3.53,False,1.3,0.0,0,1000.0,True,2.0,27.5,97.5,47.0,58,100
110.0,0,105.0,3.7,False,3.15,0.0,0,1200.0,True,2.8,42.5,104.0,54.9,58,150
230.0,0,152.6066606544705,4.75924591863177,False,3.15,0.0,0,960.0,True,2.1,28.1,101.8,47.8,58,250
230.0,0,152.6066606544705,4.75924591863177,False,3.15,0.0,0,960.0,True,2.1,27.8,101.0,48.7,58,250
120.0,0,108.0,3.81,True,3.15,0.0,0,1150.0,True,3.3,50.6,114.0,52.0,58,150
150.0,0,95.0,3.35,False,3.2,0.0,0,960.0,True,2.2,34.4,94.8,46.0,58,150
40.0,0,84.5,2.96,False,0.0,0.0,0,800.0,True,1.4,13.5,95.0,48.0,58,50
110.0,0,136.0,4.8,True,2.0,0.0,0,1000.0,True,2.8,41.0,105.9,55.9,58,150
80.0,0,113.7,3.99,False,2.0,0.0,0,960.0,True,2.6,39.1,102.3,52.4,58,100
160.0,2,141.0,4.97,True,5.0,0.0,0,1500.0,True,3.7,55.7,117.0,59.8,58,200
120.0,0,94.0,3.32,False,2.0,0.0,0,1000.0,True,3.0,44.9,109.2,52.3,58,150
120.0,0,96.0,3.39,False,5.0,0.0,0,960.0,True,3.0,45.2,106.0,53.5,58,150
150.0,0,102.7,3.6,False,3.15,0.0,0,960.0,True,2.8,39.2,113.6,54.5,58,150
160.0,1,124.0,4.37,True,3.15,0.0,0,1500.0,True,3.2,46.5,115.0,57.0,58,200
30.0,0,80.0,2.82,False,0.0,0.0,0,1000.0,True,1.63,17.3,108.0,46.0,58,50
30.0,0,79.0,2.79,False,0.0,0.0,0,1000.0,True,1.52,15.6,105.9,45.0,58,50
30.0,0,78.0,2.75,False,0.0,0.0,0,1000.0,True,1.77,20.5,107.0,45.0,58,50
30.0,0,81.0,2.86,False,0.0,0.0,0,1000.0,True,1.52,15.3,107.0,45.5,58,50
280.0,2,164.0,5.78,True,5.0,0.0,0,1500.0,True,3.5,50.5,118.5,58.3,58,300
90.0,1,152.6066606544705,4.75924591863177,True,5.0,0.0,0,1500.0,True,3.2,46.7,116.8,55.9,58,100
200.0,0,145.0,5.11,False,12.0,0.0,0,1080.0,True,3.3,47.0,115.8,56.9,58,200
130.0,0,134.0,4.73,True,5.0,0.0,5,1500.0,True,3.5,51.9,115.9,58.0,58,150
130.0,6,111.0,3.92,True,3.15,0.0,5,1500.0,True,3.2,47.0,112.0,55.4,58,150
100.0,0,135.0,4.76,True,3.15,0.0,0,960.0,True,2.8,40.7,105.0,56.8,58,100
80.0,0,94.0,3.32,False,2.0,0.0,0,800.0,True,2.2,22.8,112.0,59.6,58,100
100.0,0,106.0,3.74,False,5.0,0.0,0,1000.0,True,2.8,44.9,98.4,55.0,58,100
120.0,2,111.0,3.92,True,3.15,0.0,0,1500.0,True,2.62,32.7,114.9,59.0,58,150
30.0,0,64.5,2.26,False,0.0,0.0,0,800.0,True,1.43,13.5,107.4,45.5,58,50
30.0,0,64.5,2.26,False,0.0,0.0,0,800.0,True,1.43,13.5,107.4,45.5,58,50
110.0,0,88.0,3.1,False,3.15,0.0,0,800.0,True,2.1,31.2,93.8,46.6,58,150
90.0,0,92.0,3.25,False,3.15,0.0,0,1000.0,True,3.0,46.5,104.0,53.0,58,100
110.0,0,119.0,4.2,True,3.15,0.0,0,1080.0,True,3.0,44.3,108.0,53.6,58,150
80.0,0,90.0,3.17,False,2.0,0.0,0,960.0,True,2.8,41.7,103.0,56.5,58,100
70.0,0,101.0,3.56,False,2.0,0.0,0,800.0,True,2.0,25.2,91.0,54.0,58,100
100.0,0,92.0,3.25,False,0.0,0.0,0,1000.0,True,2.0,23.6,111.6,47.0,58,100
50.0,0,100.0,3.53,False,1.3,0.0,0,960.0,True,2.1,24.2,108.0,53.0,58,50
70.0,2,105.0,3.7,True,2.0,0.0,0,1440.0,True,2.4,26.3,117.0,58.0,58,100
80.0,0,106.0,3.74,True,3.15,0.0,0,1080.0,True,2.6,29.1,116.0,57.0,58,100
100.0,0,97.0,3.42,False,1.3,0.0,0,880.0,True,2.2,30.2,101.0,50.0,58,100
120.0,1,161.0,5.68,True,3.15,0.0,0,1440.0,True,3.2,44.2,117.0,59.0,58,150
40.0,2,91.0,3.21,True,3.15,0.0,0,1480.0,True,2.55,26.2,124.0,62.0,58,50
140.0,0,114.0,4.02,True,5.0,0.0,0,1440.0,True,2.6,29.4,118.0,58.0,58,150
60.0,0,100.0,3.53,False,1.3,0.0,0,960.0,True,2.1,24.2,108.0,53.0,58,100
90.0,0,140.0,4.94,False,3.15,0.0,0,960.0,True,3.1,45.6,109.0,55.0,58,100
70.0,0,99.2,3.49,False,1.3,0.0,0,800.0,True,2.1,31.1,95.0,47.0,58,100
60.0,0,94.0,3.32,True,2.0,0.0,0,1000.0,True,3.0,44.3,109.0,53.0,58,100
40.0,0,74.0,2.61,False,0.0,0.0,0,1000.0,True,1.52,15.8,104.5,45.0,58,50
60.0,0,95.0,3.28,False,3.15,0.0,0,1000.0,True,3.0,45.2,106.0,53.5,58,100
130.0,0,92.0,3.25,False,3.15,0.0,0,1000.0,True,3.0,46.0,105.0,53.0,58,150
70.0,0,125.0,4.41,False,2.0,0.0,0,1000.0,True,2.4,30.0,114.3,52.0,58,100
70.0,0,130.4,4.59,True,2.0,0.0,0,960.0,True,2.9,42.7,109.2,55.9,58,100
80.0,0,105.0,3.7,False,3.15,0.0,0,1200.0,True,3.0,43.9,108.0,54.0,58,100
200.0,0,92.0,3.25,False,3.15,0.0,0,1000.0,True,2.8,43.1,102.8,54.8,58,200
120.0,0,105.5,3.7,True,3.15,0.0,0,880.0,True,2.4,33.2,108.0,49.8,58,150
90.0,0,99.6,3.49,False,2.0,0.0,0,960.0,True,2.2,31.6,99.8,47.5,58,100
120.0,0,90.5,3.17,False,1.3,0.0,0,800.0,True,2.2,32.9,99.5,46.5,58,150
60.0,0,84.7,2.96,False,0.0,0.0,0,800.0,True,2.0,30.1,93.0,45.0,58,100
150.0,0,152.6066606544705,4.75924591863177,True,5.0,0.0,0,1200.0,True,3.5,51.9,115.2,58.3,58,150
120.0,0,110.0,3.88,True,5.0,0.0,0,1100.0,True,3.1,47.0,108.8,53.5,58,150
200.0,2,123.0,4.34,True,5.0,0.0,0,1500.0,True,3.7,55.4,118.0,59.6,58,200
150.0,2,159.0,5.61,True,5.0,0.0,0,1500.0,True,3.5,53.6,112.6,57.8,58,150
110.0,2,110.0,3.88,True,3.15,0.0,1,1480.0,True,2.4,26.8,111.8,59.6,58,150
150.0,2,103.0,3.63,True,3.15,0.0,0,1500.0,True,3.0,46.2,107.0,51.8,58,150
240.0,0,120.0,4.23,True,12.0,0.0,0,1000.0,True,3.1,47.8,108.0,53.0,58,250
50.0,0,77.0,2.72,False,0.0,0.0,0,800.0,True,1.52,16.0,105.2,44.2,58,50
70.0,0,85.0,3.0,False,2.0,0.0,0,800.0,True,2.0,27.9,96.5,47.0,58,100
120.0,0,102.0,3.6,False,3.15,0.0,0,800.0,True,2.2,29.1,105.0,49.0,58,150
100.0,0,97.0,3.42,False,3.15,0.0,0,800.0,True,2.1,26.8,104.0,49.0,58,100
120.0,2,102.1,3.6,True,3.15,0.0,0,1480.0,True,2.4,25.0,117.0,61.0,58,150
80.0,0,77.0,2.72,False,2.0,0.0,0,880.0,True,2.1,27.0,109.9,46.0,58,100
80.0,0,95.0,3.35,False,1.3,0.0,0,960.0,True,2.2,27.6,114.0,48.4,58,100
30.0,0,87.8,3.1,False,0.0,0.0,0,800.0,True,1.85,25.7,90.0,46.5,58,50
60.0,0,88.0,3.1,False,0.0,0.0,0,800.0,True,2.2,23.7,109.0,59.0,58,100
140.0,1,116.7,4.09,True,5.0,0.0,1,1500.0,True,3.2,47.0,115.9,56.0,58,150
40.0,0,96.8,2.54,False,0.0,0.0,0,800.0,True,1.77,22.5,96.8,45.2,58,50
40.0,0,72.5,2.54,False,0.0,0.0,0,800.0,True,1.77,21.0,108.0,43.5,58,50
110.0,0,150.0,5.29,True,3.15,0.0,0,1000.0,True,3.2,44.1,114.0,58.0,58,150
90.0,0,87.6,3.07,False,0.0,0.0,0,800.0,True,2.2,23.7,109.0,59.0,58,100
80.0,2,137.0,4.83,True,3.0,0.0,0,1000.0,True,2.55,35.3,99.0,60.0,58,100
80.0,0,102.8,3.6,False,1.3,0.0,0,1000.0,True,1.77,17.6,113.0,48.9,58,100
70.0,0,93.5,3.28,False,3.15,0.0,0,1000.0,True,3.0,46.5,104.0,53.0,58,100
90.0,0,96.0,3.39,True,3.15,0.0,0,1000.0,True,2.8,43.1,102.8,54.8,58,100
150.0,10,148.0,5.22,True,8.0,0.0,5,1500.0,True,3.7,52.9,123.0,58.0,58,150
140.0,0,105.0,3.7,True,8.0,0.0,0,880.0,True,2.8,39.4,110.0,51.5,58,150
150.0,0,99.7,3.49,True,3.15,0.0,0,960.0,True,2.8,39.1,112.0,51.0,58,150
220.0,0,152.6066606544705,4.75924591863177,False,3.15,0.0,0,880.0,True,2.6,35.4,106.8,50.9,58,250
90.0,0,90.0,3.17,True,5.0,0.0,0,960.0,True,2.2,28.4,114.0,46.3,58,100
60.0,0,100.0,3.53,False,1.3,0.0,0,960.0,True,2.0,25.7,99.0,49.5,58,100
60.0,0,95.0,4.41,False,2.0,0.0,0,800.0,True,2.2,31.3,99.9,48.0,58,100
70.0,0,100.0,3.53,False,1.3,0.0,0,800.0,True,2.1,27.4,102.5,49.5,58,100
110.0,0,125.0,4.41,True,8.0,0.0,0,1000.0,True,3.0,45.1,105.9,53.6,58,150
60.0,0,86.0,3.03,False,0.0,0.0,0,800.0,True,2.0,27.0,97.0,47.3,58,100
80.0,0,66.0,2.33,False,0.0,0.0,0,800.0,True,2.0,24.9,110.5,45.8,58,100
70.0,0,96.0,3.39,False,1.3,0.0,0,880.0,True,2.0,25.8,99.8,48.8,58,100
140.0,2,109.0,3.84,True,2.0,0.0,0,1300.0,True,2.6,29.3,113.3,63.0,58,150
40.0,0,96.2,3.39,False,0.0,0.0,0,880.0,True,1.77,20.0,97.0,50.0,58,50
50.0,0,70.2,2.47,False,0.0,0.0,0,750.0,True,1.52,16.1,105.0,44.0,58,50
40.0,0,65.0,2.29,False,0.0,0.0,0,750.0,True,1.38,14.9,100.8,41.0,58,50
50.0,0,85.0,3.0,False,0.0,0.0,0,800.0,True,1.77,22.1,96.0,46.5,58,50
70.0,0,96.0,3.39,False,0.0,0.0,0,800.0,True,1.52,15.0,106.0,47.0,58,100
40.0,0,74.1,2.61,False,0.0,0.0,0,800.0,True,1.77,20.9,108.0,43.6,58,50
40.0,0,94.0,3.32,False,0.0,0.0,0,800.0,True,1.77,21.9,96.0,47.0,58,50
140.0,0,120.0,4.23,False,3.15,0.0,0,1200.0,True,2.4,32.1,106.0,52.5,58,150
90.0,0,98.7,3.46,False,1.3,0.0,0,1000.0,True,2.2,27.8,112.7,48.6,58,100
80.0,0,120.0,4.23,True,5.0,0.0,0,1200.0,True,2.8,44.2,98.0,56.0,58,100
80.0,0,120.0,4.23,False,1.3,0.0,0,1140.0,True,2.2,27.5,115.5,48.0,58,100
80.0,0,114.0,4.02,False,2.0,0.0,0,1140.0,True,2.2,27.1,113.0,49.0,58,100
690.0,0,140.0,4.94,False,5.0,0.0,0,960.0,True,2.0,22.4,115.0,48.0,58,800
90.0,0,85.0,3.0,False,1.3,0.0,0,800.0,True,1.9,26.4,94.7,45.4,58,100
70.0,0,110.0,3.88,True,3.15,0.0,0,1330.0,True,3.2,47.7,109.0,56.0,58,100
70.0,0,96.0,3.39,False,1.3,0.0,0,880.0,True,2.3,34.0,102.0,48.0,58,100
50.0,0,82.0,2.89,False,0.0,0.0,0,800.0,True,1.9,29.3,88.0,44.0,58,50
40.0,0,79.4,2.79,False,0.0,0.0,0,800.0,True,1.63,21.1,88.0,45.0,58,50
60.0,0,152.6066606544705,4.75924591863177,False,0.0,0.0,0,1000.0,True,1.63,17.3,108.0,46.0,58,100
40.0,0,83.0,2.93,False,0.0,0.0,0,1000.0,True,1.63,18.3,104.9,44.7,58,50
30.0,0,76.8,2.72,False,0.0,0.0,0,1000.0,True,1.63,18.3,106.4,44.0,58,50
20.0,0,79.0,2.79,False,0.0,0.0,0,1000.0,True,1.63,18.3,106.4,44.0,58,50
90.0,2,108.8,3.81,False,2.0,0.0,0,1300.0,True,2.6,29.3,113.3,63.0,58,100
90.0,2,125.0,4.41,True,2.0,0.0,0,1800.0,True,2.5,28.5,116.0,61.0,58,100
60.0,0,107.0,3.77,False,1.3,0.0,0,1000.0,True,2.2,26.3,98.0,59.0,58,100
170.0,10,125.0,4.41,True,5.0,0.0,0,1200.0,True,2.6,34.1,118.0,52.0,58,200
110.0,0,99.0,3.49,False,2.0,0.0,0,960.0,True,2.2,30.6,103.2,48.2,58,150
90.0,0,101.0,3.56,False,2.0,0.0,0,960.0,True,2.2,30.6,103.2,48.2,58,100
140.0,0,121.0,4.27,True,8.0,0.0,0,1000.0,True,3.2,49.5,107.9,54.6,58,150
80.0,0,105.0,3.7,False,1.3,0.0,0,880.0,True,2.2,31.1,98.0,49.9,58,100
130.0,0,90.2,3.21,False,3.15,0.0,0,960.0,True,2.2,27.5,114.9,47.4,58,150
140.0,0,101.0,3.56,False,2.0,0.0,0,800.0,True,2.0,27.4,96.5,46.9,58,150
80.0,0,94.0,3.32,False,1.3,0.0,0,880.0,True,2.0,29.7,92.0,46.0,58,100
80.0,0,152.6066606544705,4.75924591863177,False,0.0,0.0,0,800.0,True,1.8,23.9,89.0,48.0,58,100
80.0,0,92.0,3.25,False,1.3,0.0,0,800.0,True,1.9,30.9,86.0,43.0,58,100
130.0,0,132.0,4.66,True,1.3,0.0,0,1000.0,True,2.0,24.2,100.0,52.0,58,150
60.0,0,82.0,2.89,False,0.0,0.0,0,800.0,True,2.0,27.6,95.0,48.0,58,100
90.0,0,75.0,2.65,False,0.0,0.0,0,800.0,True,1.77,24.4,89.9,45.0,58,100
110.0,0,68.0,2.4,False,2.0,0.0,0,800.0,True,2.0,24.7,109.0,46.0,58,150
150.0,0,114.0,4.02,False,2.0,0.0,0,1300.0,True,1.9,19.0,115.0,52.0,58,150
100.0,0,96.5,3.39,False,2.0,0.0,0,880.0,True,2.1,28.8,99.0,48.6,58,100
40.0,0,88.0,3.1,False,0.0,0.0,0,800.0,True,1.85,26.9,89.0,45.0,58,50
60.0,0,95.0,3.35,False,1.3,0.0,0,770.0,True,1.8,20.7,108.0,45.6,58,100
180.0,0,117.0,4.13,False,5.0,0.0,0,1200.0,True,2.6,39.0,97.5,55.0,58,200
80.0,0,93.0,3.28,False,0.0,0.0,0,800.0,True,1.77,22.3,95.0,46.5,58,100
30.0,0,67.5,2.36,False,0.0,0.0,0,750.0,True,1.52,16.5,104.0,43.5,58,50
200.0,10,136.0,4.8,True,8.0,0.0,0,1200.0,True,2.8,42.3,106.5,53.9,58,200
90.0,0,110.0,3.88,False,3.15,0.0,0,880.0,True,2.2,29.0,104.8,49.4,58,100
140.0,2,100.0,3.53,True,3.15,0.0,0,1500.0,True,2.8,38.5,107.0,59.0,58,150
90.0,0,152.6066606544705,4.75924591863177,False,0.0,0.0,0,800.0,True,1.77,20.4,106.5,45.4,58,100
40.0,0,69.0,2.43,False,0.0,0.0,0,800.0,True,2.1,30.7,103.0,45.0,58,50
120.0,0,107.0,3.77,False,2.0,0.0,0,960.0,True,2.1,27.7,109.0,46.0,58,150
160.0,2,122.0,4.3,True,5.0,0.0,0,1440.0,True,3.2,45.7,112.0,56.9,58,200
130.0,10,120.0,4.23,False,3.15,0.0,0,1000.0,True,2.4,34.1,103.5,50.5,58,150
70.0,0,81.0,2.86,False,0.0,0.0,0,800.0,True,1.9,24.7,98.0,46.9,58,100
80.0,0,78.0,2.75,False,0.0,0.0,0,800.0,True,1.52,19.0,87.0,45.0,58,100
110.0,0,108.5,3.81,False,2.0,0.0,0,1200.0,True,2.1,23.9,115.0,49.6,58,150
120.0,0,80.0,2.82,False,2.0,0.0,0,800.0,True,2.0,27.6,101.5,45.0,58,150
120.0,0,112.0,3.95,False,5.0,0.0,0,880.0,True,2.2,28.6,105.9,49.5,58,150
130.0,0,109.0,3.84,False,3.15,0.0,0,880.0,True,2.2,29.4,104.2,48.9,58,150
140.0,0,100.6,3.56,False,5.0,0.0,0,1000.0,True,2.8,44.9,98.4,55.0,58,150
110.0,10,139.0,4.9,True,5.0,0.0,5,1200.0,True,2.6,38.4,103.0,52.9,58,150
120.0,0,152.6066606544705,4.75924591863177,False,0.0,0.0,0,1000.0,True,1.52,16.1,104.0,44.5,58,150
110.0,0,69.0,2.43,False,0.0,0.0,0,800.0,True,1.52,16.0,103.5,45.0,58,150
70.0,0,98.0,3.46,False,1.3,0.0,0,1300.0,True,2.3,24.8,114.0,58.0,58,100
150.0,0,152.6066606544705,4.75924591863177,False,3.15,0.0,0,1200.0,True,2.6,38.7,102.0,53.0,58,150
90.0,0,96.0,3.39,False,0.0,0.0,0,880.0,True,2.0,27.6,97.0,47.0,58,100
100.0,0,105.0,3.7,False,3.15,0.0,0,960.0,True,2.2,30.1,103.2,48.2,58,100
60.0,0,92.0,3.25,False,1.3,0.0,0,800.0,True,2.0,26.4,99.5,48.0,58,100
100.0,0,84.0,2.96,False,2.0,0.0,0,880.0,True,2.1,27.9,102.0,48.0,58,100
60.0,0,80.0,2.82,False,1.3,0.0,0,1000.0,True,2.0,22.1,114.0,50.0,58,100
110.0,2,109.0,3.84,True,1.3,0.0,0,1300.0,True,2.3,23.5,118.0,59.0,58,150
150.0,2,148.0,5.22,False,2.0,0.0,0,1000.0,True,2.4,31.0,94.4,61.0,58,150
80.0,0,86.0,3.03,False,2.0,0.0,0,880.0,True,1.6,17.2,102.3,45.8,58,100
90.0,0,99.0,3.49,False,1.3,0.0,0,1000.0,True,2.1,26.9,101.6,50.8,58,100
150.0,0,102.0,3.6,False,5.0,0.0,0,880.0,True,3.3,48.5,115.0,53.5,58,150
1000.0,0,136.0,4.8,False,0.0,0.0,0,1000.0,True,2.26,23.9,109.5,63.0,58,800
150.0,0,116.0,4.09,False,3.15,0.0,0,1200.0,True,2.3,30.9,104.0,51.0,58,150
150.0,2,120.0,4.23,True,2.0,0.0,0,1480.0,True,2.55,29.5,115.9,61.3,58,150
130.0,10,109.0,3.84,True,3.15,0.0,5,1200.0,True,2.6,34.3,115.0,53.0,58,150
80.0,0,96.0,3.39,False,1.3,0.0,0,800.0,True,2.0,29.1,94.0,46.0,58,100
290.0,0,85.0,3.0,False,3.15,0.0,0,880.0,True,2.6,43.9,87.5,54.5,58,300
90.0,0,81.0,2.86,False,2.0,0.0,0,800.0,True,1.9,23.9,98.5,48.2,58,100
80.0,0,101.2,3.56,False,1.3,0.0,0,820.0,True,2.0,25.7,99.0,49.5,58,100
70.0,0,79.0,2.79,False,1.3,0.0,0,800.0,True,1.8,21.5,99.0,48.0,58,100
60.0,0,91.0,3.21,False,1.3,0.0,0,880.0,True,2.2,42.6,94.0,38.0,58,100
60.0,0,76.0,2.68,False,0.0,0.0,0,800.0,True,1.9,21.1,117.0,46.0,58,100
60.0,0,100.0,3.53,False,0.0,0.0,0,800.0,True,2.0,25.7,99.6,49.2,58,100
70.0,0,88.0,3.1,False,1.3,0.0,0,880.0,True,2.0,29.6,89.0,47.0,58,100
70.0,0,116.0,4.09,False,1.3,0.0,0,960.0,True,2.1,27.4,100.8,50.3,58,100
60.0,0,80.0,2.82,False,1.3,0.0,0,800.0,True,2.3,30.2,106.0,52.0,58,100
60.0,0,77.0,2.72,False,1.3,0.0,0,800.0,True,2.0,29.9,90.0,46.0,58,100
100.0,0,84.0,2.96,False,2.0,0.0,0,500.0,True,1.9,26.5,97.5,44.0,58,100
120.0,0,104.0,3.67,False,5.0,0.0,0,880.0,True,2.2,31.0,101.0,47.8,58,150
60.0,0,90.0,3.17,False,0.0,0.0,0,800.0,True,1.77,22.1,99.0,45.0,58,100
70.0,0,79.0,2.79,False,0.0,0.0,0,800.0,True,1.78,23.2,92.0,46.0,58,100
80.0,0,95.0,3.35,False,0.0,0.0,0,1000.0,True,1.52,14.2,109.0,48.0,58,100
70.0,0,78.0,2.75,False,0.0,0.0,0,1000.0,True,1.52,16.3,104.0,44.0,58,100
280.0,0,139.0,4.9,False,3.15,0.0,0,1000.0,True,3.2,44.3,112.0,56.0,58,300
130.0,0,88.0,3.1,False,3.15,0.0,0,800.0,True,2.0,27.5,98.0,46.0,58,150
100.0,0,72.0,2.54,False,2.0,0.0,0,750.0,True,1.46,22.0,87.8,31.0,58,100
130.0,2,126.2,4.44,False,2.0,0.0,0,1200.0,True,2.2,26.6,94.9,59.3,58,150
90.0,0,96.0,3.39,False,1.3,0.0,0,900.0,True,2.1,29.5,94.7,49.6,58,100
80.0,0,76.0,2.68,False,1.3,0.0,0,880.0,True,1.8,17.9,117.5,48.5,58,100
80.0,0,85.0,3.0,False,1.3,0.0,0,800.0,True,1.9,26.6,97.0,44.0,58,100
130.0,0,86.0,3.03,False,3.15,0.0,0,690.0,True,2.2,29.2,102.5,50.0,58,150
150.0,0,89.0,3.14,False,3.15,0.0,0,690.0,True,2.2,29.4,100.0,51.0,58,150
80.0,0,57.0,2.01,False,3.15,0.0,0,690.0,True,1.93,22.2,105.5,50.0,58,100
110.0,2,109.0,3.84,False,2.0,0.0,0,1200.0,True,2.8,38.5,108.8,58.0,58,150
80.0,0,99.0,3.49,False,2.0,0.0,0,690.0,True,2.2,28.1,101.5,52.5,58,100
110.0,0,90.0,3.17,False,2.0,0.0,0,800.0,True,2.0,24.9,100.0,50.5,58,150
120.0,0,92.0,3.25,False,2.0,0.0,0,880.0,True,2.0,28.2,97.0,46.0,58,150
60.0,0,65.0,2.29,False,3.15,0.0,0,800.0,True,1.8,26.5,94.0,42.0,58,100
80.0,0,70.0,2.47,False,0.0,0.0,0,750.0,True,1.9,27.6,89.8,45.8,58,100
90.0,0,89.0,3.14,False,1.3,0.0,0,800.0,True,1.9,27.7,91.0,45.0,58,100
80.0,0,95.0,3.35,False,1.3,0.0,0,800.0,True,1.8,21.0,108.0,45.0,58,100
80.0,0,74.0,2.61,False,0.0,0.0,0,750.0,True,1.67,23.1,84.4,45.1,58,100
60.0,0,72.0,2.54,False,0.0,0.0,0,800.0,True,1.52,16.2,103.5,44.5,58,100
30.0,0,74.0,2.61,False,0.0,0.0,0,750.0,True,1.5,18.1,88.1,45.6,58,50
60.0,0,74.0,2.61,False,0.0,0.0,0,750.0,True,1.5,18.3,88.0,45.0,58,100
220.0,2,105.0,3.7,False,1.3,0.0,0,1200.0,True,2.3,24.6,113.0,59.0,58,250
100.0,2,116.0,4.09,True,2.0,0.0,0,1700.0,True,2.4,25.7,114.0,61.0,58,100
240.0,2,105.0,3.7,False,1.3,0.0,0,1200.0,True,2.3,24.6,113.0,59.0,58,250
190.0,0,107.0,3.77,False,2.0,0.0,0,900.0,True,2.4,30.4,116.4,50.4,58,200
290.0,0,119.0,4.2,False,2.0,0.0,0,950.0,True,2.3,31.2,107.0,49.0,58,300
140.0,0,80.0,2.82,False,1.3,0.0,0,750.0,True,2.0,30.1,93.0,45.0,58,150
70.0,0,80.0,2.82,False,0.0,0.0,0,750.0,True,1.9,30.4,89.0,42.0,58,100
60.0,0,63.0,2.22,False,0.0,0.0,0,700.0,True,1.6,25.2,80.0,40.0,58,100
100.0,0,95.0,3.35,False,0.0,0.0,0,800.0,True,2.0,27.9,94.0,48.0,58,100
120.0,0,81.0,2.86,False,1.3,0.0,0,750.0,True,1.8,26.3,86.0,45.0,58,150
80.0,0,77.0,2.72,False,0.0,0.0,0,750.0,True,1.8,26.8,83.6,45.5,58,100
150.0,0,72.0,2.54,False,1.3,0.0,0,800.0,True,1.46,23.7,84.0,30.0,58,150
110.0,0,82.0,2.89,False,1.3,0.0,0,880.0,True,2.3,32.9,99.5,50.0,58,150
180.0,0,80.0,2.82,False,3.15,0.0,0,900.0,True,2.1,25.5,104.5,51.3,58,200
140.0,0,71.0,2.5,False,2.0,0.0,0,900.0,True,1.9,20.3,112.0,50.0,58,150
40.0,0,67.0,2.36,False,0.0,0.0,0,730.0,True,1.52,16.9,105.0,42.0,58,50
40.0,0,70.0,2.47,False,0.0,0.0,0,800.0,True,1.5,15.7,106.5,43.5,58,50
70.0,0,71.0,2.5,False,0.0,0.0,0,800.0,True,1.6,17.9,104.2,44.2,58,100
50.0,0,75.0,2.65,False,0.0,0.0,0,750.0,True,1.6,17.8,102.4,45.4,58,50
160.0,2,95.0,3.35,False,1.3,0.0,0,1000.0,True,2.2,22.9,111.0,59.0,58,200
80.0,0,79.0,2.79,False,0.0,0.0,0,800.0,True,1.7,24.9,85.0,43.0,58,100
30.0,0,69.0,2.43,False,0.0,0.0,0,700.0,True,1.6,18.3,105.0,43.0,58,50
330.0,1,160.0,5.64,True,16.0,8.0,3,3000.0,False,5.5,71.7,153.0,76.0,59,350
240.0,1,151.0,5.33,True,13.0,13.0,3,2600.0,False,5.5,70.0,155.0,76.9,59,250
340.0,1,168.0,5.93,True,13.0,2.1,1,3000.0,False,5.7,77.7,146.0,79.0,59,350
180.0,1,141.0,4.97,True,8.0,1.2,1,2040.0,False,5.0,78.5,131.0,67.0,59,200
